the_geom,cartodb_id,orderid,name,alias,details
,1251,1251,nhw65o,White Non-Hispanic Population 65+ Years,
,1252,1252,nhw65ome,"White Non-Hispanic Population 65+ Years; Margin of Error",
,1253,1253,nhw65lf,White Non-Hispanic 65+ Years in Labor Force,
,1254,1254,nhw65lfme,"White Non-Hispanic 65+ Years in Labor Force; Margin of Error",
,1255,1255,nhw65e,White Non-Hispanic Employed Population 65+ Years,
,1256,1256,nhw65e_me,"White Non-Hispanic Employed Population 65+ Years; Margin of Error",
,1257,1257,nhw65ue,White Non-Hispanic Unemployed Population 65+ Years,
,1258,1258,nhw65ue_me,"White Non-Hispanic Unemployed Population 65+ Years; Margin of Error",
,1259,1259,nhw65nlf,White Non-Hispanic Population 65+ Years Not in the Labor Force,
,1260,1260,nhw65nlfm,"White Non-Hispanic Population 65+ Years Not in the Labor Force; Margin of Error",
,1261,1261,nhwlf_p,% White Non-Hispanic Labor Force,
,1262,1262,nhwlfmep,"% White Non-Hispanic Labor Force; Margin of Error",
,1263,1263,nhwclf_p,% White Non-Hispanic Civilian Labor Force,
,1264,1264,nhwclfmep,"% White Non-Hispanic Civilian Labor Force; Margin of Error",
,1265,1265,nhwemp_p,% White Non-Hispanic Employed Population,
,1266,1266,nhwempmep,"% White Non-Hispanic Employed Population; Margin of Error",
,1267,1267,nhwue_p,% White Non-Hispanic Unemployed Population,
,1268,1268,nhwuemep,"% White Non-Hispanic Unemployed Population; Margin of Error",
,1269,1269,nhwaf_p,% White Non-Hispanic Armed Forces Population,
,1270,1270,nhwafmep,"% White Non-Hispanic Armed Forces Population; Margin of Error",
,1271,1271,nhwnlf_p,% White Non-Hispanic Population Not in the Labor Force,
,1272,1272,nhwnlfmep,"% White Non-Hispanic Population Not in the Labor Force; Margin of Error",
,1273,1273,nhw64_p,% White Non-Hispanic Population 16-64 Years,
,1274,1274,nhw64mep,"% White Non-Hispanic Population 16-64 Years; Margin of Error",
,1275,1275,nhw64lf_p,% White Non-Hispanic 16-64 Years in Labor Force,
,1276,1276,nhw64lfmep,"% White Non-Hispanic 16-64 Years in Labor Force; Margin of Error",
,1277,1277,nhw64clf_p,% White Non-Hispanic 16-64 Years Civilian Labor Force,
,1278,1278,nhw64clfmp,"% White Non-Hispanic 16-64 Years Civilian Labor Force; Margin of Error",
,1279,1279,nhw1664_p,% White Non-Hispanic Employed Population 16-64 Years,
,1280,1280,nhw1664mep,"% White Non-Hispanic Employed Population 16-64 Years; Margin of Error",
,1281,1281,nhw64ue_p,% White Non-Hispanic Unemployed Population 16-64 Years,
,1282,1282,nhw64uemep,"% White Non-Hispanic Unemployed Population 16-64 Years; Margin of Error",
,1283,1283,nhw64af_p,% White Non-Hispanic Armed Forces Population 16-64 Years,
,1284,1284,nhw64afmep,"% White Non-Hispanic Armed Forces Population 16-64 Years; Margin of Error",
,1285,1285,nhw64nlf_p,% White Non-Hispanic Population 16-64 Years Not in the Labor Force,
,1286,1286,nhw64nlfmp,"% White Non-Hispanic Population 16-64 Years Not in the Labor Force; Margin of Error",
,1287,1287,nhw65_p,% White Non-Hispanic Population 65+ Years,
,1288,1288,nhw65mep,"% White Non-Hispanic Population 65+ Years; Margin of Error",
,1289,1289,nhw65lf_p,% White Non-Hispanic 65+ Years in Labor Force,
,1290,1290,nhw65lfmep,"% White Non-Hispanic 65+ Years in Labor Force; Margin of Error",
,1291,1291,nhw65e_p,% White Non-Hispanic Employed Population 65+ Years,
,1292,1292,nhw65e_mep,"% White Non-Hispanic Employed Population 65+ Years; Margin of Error",
,1293,1293,nhw65ue_p,% White Non-Hispanic Unemployed Population 65+ Years,
,1294,1294,nhw65uemep,"% White Non-Hispanic Unemployed Population 65+ Years; Margin of Error",
,1295,1295,nhw65nlf_p,% White Non-Hispanic Population 65+ Years Not in the Labor Force,
,1296,1296,nhw65nlfmp,"% White Non-Hispanic Population 65+ Years Not in the Labor Force; Margin of Error",
,1297,1297,lat16,Hispanic population 16 years and over,
,1298,1298,lat16_me,"Hispanic population 16 years and over; Margin of Error",
,1299,1299,latlf,Hispanic Labor Force,
,1300,1300,latlfme,"Hispanic Labor Force; Margin of Error",
,1301,1301,latclf,Hispanic Civilian Labor Force,
,1302,1302,latclfme,"Hispanic Civilian Labor Force; Margin of Error",
,1303,1303,latemp,Hispanic Employed Population,
,1304,1304,latempme,"Hispanic Employed Population; Margin of Error",
,1305,1305,latue,Hispanic Unemployed Population,
,1306,1306,latueme,"Hispanic Unemployed Population; Margin of Error",
,1307,1307,lataf,Hispanic Armed Forces Population,
,1308,1308,latafme,"Hispanic Armed Forces Population; Margin of Error",
,1309,1309,latnlf,Hispanic Population Not in the Labor Force,
,1310,1310,latnlfme,"Hispanic Population Not in the Labor Force; Margin of Error",
,1311,1311,lat1664,Hispanic Population 16-64 Years,
,1312,1312,lat1664me,"Hispanic Population 16-64 Years; Margin of Error",
,1313,1313,lat64lf,Hispanic 16-64 Years in Labor Force,
,1314,1314,lat64lfme,"Hispanic 16-64 Years in Labor Force; Margin of Error",
,1315,1315,lat64clf,Hispanic 16-64 Years Civilian Labor Force,
,1316,1316,lat64clfm,"Hispanic 16-64 Years Civilian Labor Force; Margin of Error",
,1317,1317,lat64e,Hispanic Employed Population 16-64 Years,
,1318,1318,lat64e_me,"Hispanic Employed Population 16-64 Years; Margin of Error",
,1319,1319,lat64ue,Hispanic Unemployed Population 16-64 Years,
,1320,1320,lat64ueme,"Hispanic Unemployed Population 16-64 Years; Margin of Error",
,1321,1321,lat64af,Hispanic Armed Forces Population 16-64 Years,
,1322,1322,lat64afme,"Hispanic Armed Forces Population 16-64 Years; Margin of Error",
,1323,1323,lat64nlf,Hispanic Population 16-64 Years Not in the Labor Force,
,1324,1324,lat64nlfm,"Hispanic Population 16-64 Years Not in the Labor Force; Margin of Error",
,1325,1325,lat65o,Hispanic Population 65+ Years,
,1326,1326,lat65ome,"Hispanic Population 65+ Years; Margin of Error",
,1327,1327,lat65lf,Hispanic 65+ Years in Labor Force,
,1328,1328,lat65lfme,"Hispanic 65+ Years in Labor Force; Margin of Error",
,1329,1329,lat65e,Hispanic Employed Population 65+ Years,
,1330,1330,lat65e_me,"Hispanic Employed Population 65+ Years; Margin of Error",
,1331,1331,lat65ue,Hispanic Unemployed Population 65+ Years,
,1332,1332,lat65ue_me,"Hispanic Unemployed Population 65+ Years; Margin of Error",
,1333,1333,lat65nlf,Hispanic Population 65+ Years Not in the Labor Force,
,1334,1334,lat65nlfm,"Hispanic Population 65+ Years Not in the Labor Force; Margin of Error",
,1335,1335,latlf_p,% Hispanic Labor Force,
,1336,1336,latlfmep,"% Hispanic Labor Force; Margin of Error",
,1337,1337,latclf_p,% Hispanic Civilian Labor Force,
,1338,1338,latclfmep,"% Hispanic Civilian Labor Force; Margin of Error",
,1339,1339,latemp_p,% Hispanic Employed Population,
,1340,1340,latempmep,"% Hispanic Employed Population; Margin of Error",
,1341,1341,latue_p,% Hispanic Unemployed Population,
,1342,1342,latuemep,"% Hispanic Unemployed Population; Margin of Error",
,1343,1343,lataf_p,% Hispanic Armed Forces Population,
,1344,1344,latafmep,"% Hispanic Armed Forces Population; Margin of Error",
,1345,1345,latnlf_p,% Hispanic Population Not in the Labor Force,
,1346,1346,latnlfmep,"% Hispanic Population Not in the Labor Force; Margin of Error",
,1347,1347,lat64_p,% Hispanic Population 16-64 Years,
,1348,1348,lat64mep,"% Hispanic Population 16-64 Years; Margin of Error",
,1349,1349,lat64lf_p,% Hispanic 16-64 Years in Labor Force,
,1350,1350,lat64lfmep,"% Hispanic 16-64 Years in Labor Force; Margin of Error",
,1351,1351,lat64clf_p,% Hispanic 16-64 Years Civilian Labor Force,
,1352,1352,lat64clfmp,"% Hispanic 16-64 Years Civilian Labor Force; Margin of Error",
,1353,1353,lat1664_p,% Hispanic Employed Population 16-64 Years,
,1354,1354,lat1664mep,"% Hispanic Employed Population 16-64 Years; Margin of Error",
,1355,1355,lat64ue_p,% Hispanic Unemployed Population 16-64 Years,
,1356,1356,lat64uemep,"% Hispanic Unemployed Population 16-64 Years; Margin of Error",
,1357,1357,lat64af_p,% Hispanic Armed Forces Population 16-64 Years,
,1358,1358,lat64afmep,"% Hispanic Armed Forces Population 16-64 Years; Margin of Error",
,1359,1359,lat64nlf_p,% Hispanic Population 16-64 Years Not in the Labor Force,
,1360,1360,lat64nlfmp,"% Hispanic Population 16-64 Years Not in the Labor Force; Margin of Error",
,1361,1361,lat65_p,% Hispanic Population 65+ Years,
,1362,1362,lat65mep,"% Hispanic Population 65+ Years; Margin of Error",
,1363,1363,lat65lf_p,% Hispanic 65+ Years in Labor Force,
,1364,1364,lat65lfmep,"% Hispanic 65+ Years in Labor Force; Margin of Error",
,1365,1365,lat65e_p,% Hispanic Employed Population 65+ Years,
,1366,1366,lat65e_mep,"% Hispanic Employed Population 65+ Years; Margin of Error",
,1367,1367,lat65ue_p,% Hispanic Unemployed Population 65+ Years,
,1368,1368,lat65uemep,"% Hispanic Unemployed Population 65+ Years; Margin of Error",
,1369,1369,lat65nlf_p,% Hispanic Population 65+ Years Not in the Labor Force,
,1370,1370,lat65nlfmp,"% Hispanic Population 65+ Years Not in the Labor Force; Margin of Error",
